Q1,T1,spT1,kc,ki,kd,error,errorI,errorD,Modo,time
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:57:47.541
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:57:48.248
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:57:48.955
0.0,32.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:57:49.662
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:57:50.369
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16:57:51.077
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:57:52.476
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:57:53.183
0.0,32.25,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:57:53.890
0.0,32.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:57:54.597
0.0,32.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:57:55.304
0.0,31.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16:57:56.011
